Independent Variable - Plot	Dependent Variable - Plot
882	2.02E+09
883	2.02E+09
884	2.02E+09
885	2.02E+09
886	2.03E+09
887	2.03E+09
888	2.03E+09
889	2.03E+09
890	2.04E+09
891	2.04E+09
892	2.04E+09
893	2.04E+09
894	2.05E+09
895	2.05E+09
896	2.05E+09
897	2.05E+09
898	2.05E+09
899	2.06E+09
900	2.06E+09
901	2.06E+09
902	2.06E+09
903	2.07E+09
904	2.07E+09
905	2.07E+09
906	2.07E+09
907	2.07E+09
908	2.08E+09
909	2.08E+09
910	2.08E+09
911	2.08E+09
912	2.09E+09
913	2.09E+09
914	2.09E+09
915	2.09E+09
916	2.10E+09
917	2.10E+09
918	2.10E+09
919	2.10E+09
920	2.10E+09
921	2.11E+09
922	2.11E+09
923	2.11E+09
924	2.11E+09
925	2.12E+09
926	2.12E+09
927	2.12E+09
928	2.12E+09
929	2.13E+09
930	2.13E+09
931	2.13E+09
932	2.13E+09
933	2.13E+09
934	2.14E+09
935	2.14E+09
936	2.14E+09
937	2.14E+09
938	2.15E+09
939	2.15E+09
940	2.15E+09
941	2.15E+09
942	2.15E+09
943	2.16E+09
944	2.16E+09
945	2.16E+09
946	2.16E+09
947	2.17E+09
948	2.17E+09
949	2.17E+09
950	2.17E+09
951	2.18E+09
952	2.18E+09
953	2.18E+09
954	2.18E+09
955	2.18E+09
956	2.19E+09
957	2.19E+09
958	2.19E+09
959	2.19E+09
960	2.20E+09
961	2.20E+09
962	2.20E+09
963	2.20E+09
964	2.21E+09
965	2.21E+09
966	2.21E+09
967	2.21E+09
968	2.21E+09
969	2.22E+09
970	2.22E+09
971	2.22E+09
972	2.22E+09
973	2.23E+09
974	2.23E+09
975	2.23E+09
976	2.23E+09
977	2.23E+09
978	2.24E+09
979	2.24E+09
980	2.24E+09
981	2.24E+09
982	2.25E+09
983	2.25E+09
984	2.25E+09
985	2.25E+09
986	2.26E+09
987	2.26E+09
988	2.26E+09
989	2.26E+09
990	2.26E+09
991	2.27E+09
992	2.27E+09
993	2.27E+09
994	2.27E+09
995	2.28E+09
996	2.28E+09
997	2.28E+09
998	2.28E+09
999	2.29E+09
1000	2.29E+09
1001	2.29E+09
1002	2.29E+09
1003	2.29E+09
1004	2.30E+09
1005	2.30E+09
1006	2.30E+09
1007	2.30E+09
1008	2.31E+09
1009	2.31E+09
1010	2.31E+09
1011	2.31E+09
1012	2.32E+09
1013	2.32E+09
1014	2.32E+09
1015	2.32E+09
1016	2.32E+09
1017	2.33E+09
1018	2.33E+09
1019	2.33E+09
1020	2.33E+09
1021	2.34E+09
1022	2.34E+09
1023	2.34E+09
1024	2.34E+09
1025	2.34E+09
1026	2.35E+09
1027	2.35E+09
1028	2.35E+09
1029	2.35E+09
1030	2.36E+09
1031	2.36E+09
1032	2.36E+09
1033	2.36E+09
